0.19305022	0.08691751	-0.11186311	-0.05972885	0.08729232	0.08510544	0.08131464	-0.10810962	0.11123518	0.07519202	0.16490528	0.14715593	-0.041035913	-0.10762452	-0.10975833	0.050521493	0.16012062	0.05589201	0.097274356	0.0028595661	0.08182753	-0.15457287	-0.19446272	0.08520741	-0.27553234	0.1461964	-0.11362348	-0.09682367	0.21166465	-0.080617644	-0.1276731	-0.19290717	-0.13536513	0.11121646	0.052309986	0.067740455	0.107099526	0.10438688	-0.2560453	0.08692965	-0.0055099973	-0.21913403	0.074392244	0.10170529	-0.0738294	-0.058577128	-0.13845116	-0.04049603	-0.09339574	-0.15844119	0.13385366	0.08482088	0.046566926	-0.09297676	0.12360079	0.11231555	-0.03359953	0.1543541	-0.06333255	-0.06993137	-0.08907393	0.019923521	-0.044413224	0.06621922	-0.050305344	0.1475147	0.14379337	0.08353115	0.16301687	-0.062398642	0.07263408	-0.22110982	0.002722588	-0.21566072	0.059648804	-0.101195194	-0.20391898	-0.088958636	-0.08661732	-0.039543893	0.17536332	-0.031709917	-0.11745956	0.07697162	0.08939771	-0.053993586	0.15653062	-0.04917747	-0.14330311	0.104873866	-0.1868473	-0.12100589	-0.10330036	-0.050856225	0.14888233	-0.13833098	0.124105036	0.14833885	0.2167615	0.12465773
0.15381314	0.05733254	-0.13999061	-0.022901013	0.013804916	0.045044705	0.06713455	-0.08216261	0.14846018	0.040420264	0.16592556	0.06817592	0.011765906	-0.10702318	-0.091756955	-0.05194839	0.17548242	0.06126851	0.11311591	-0.025901332	0.07412101	-0.16788709	-0.23482847	0.074084066	-0.27795985	0.11862104	-0.076745346	-0.08500111	0.20718417	-0.087802775	-0.12992585	-0.12742645	-0.13217492	0.12048636	-0.006331682	0.07825009	0.11778837	0.03164455	-0.24824244	0.06971867	0.044381097	-0.22627586	0.039480403	0.11272632	-0.07441465	-0.06074596	-0.11276442	-0.058045432	-0.036721725	-0.08606263	0.124784246	0.07327011	0.018286904	-0.02007935	0.073417805	0.06153206	0.020533446	0.053929564	-0.015773097	-0.07708825	-0.05173016	-0.024707869	0.001435903	0.0743728	0.00518465	0.096800536	0.10303929	0.0984173	0.117578775	0.010265053	0.09823718	-0.15907067	0.0056096967	-0.15367922	0.0071108434	-0.07812106	-0.16821726	-0.06401114	-0.056195986	-0.02512281	0.10897186	0.004661568	-0.061881505	0.042081747	0.046444885	-0.029532582	0.16127321	-0.038026787	-0.10689538	0.08588736	-0.120758	-0.12064672	-0.025747323	0.022881418	0.13128957	-0.07527851	0.12624449	0.12343278	0.18029591	0.08406804
-0.005241584	0.043621648	0.04556639	0.012549531	-0.027078068	0.016851012	0.0056666844	-0.047693755	-0.046299722	0.040789377	0.008752059	0.04006699	-0.019786417	0.02495933	-0.042046655	-0.027487218	-0.020577108	-0.032340363	-0.022427058	-0.031972505	-0.007496558	0.049700294	0.049251903	0.04316329	-0.037014436	0.0068747997	-0.035382964	-0.022049893	-0.025671542	0.0022490248	-0.02960682	0.008514024	0.026640799	0.015520398	0.038345765	-0.0130366795	0.042243633	0.022868935	0.030621912	0.02575088	-0.042825438	-0.031446435	0.015339766	-0.022883857	-0.049648132	0.0012136213	-0.03396769	-0.01757387	0.004334353	-0.023182858	-0.049150445	0.049031783	0.03278834	0.0046298504	-0.015171148	0.03342626	0.0038556568	-0.021758271	0.0151720755	-0.03055023	-0.0052239895	-0.020172477	0.0043519624	-0.031131877	0.034351114	0.014283899	-0.0029616244	-0.0032523274	-0.023770643	0.036952976	0.008509051	0.008436464	0.0074857846	-0.02362119	-0.025477184	-0.0076976903	0.0005520582	0.0012832657	0.035963584	0.020127524	-0.0213171	0.0020993575	-0.04783226	-0.006012656	-0.025745785	0.04691788	0.047792282	0.010919046	0.009691536	0.00015766546	0.015201215	-0.03423263	0.016268495	-0.023960281	-0.034698308	-0.030375673	-0.0039741024	-0.0004971735	0.007258497	0.039591793
0.045115616	0.03355393	-0.0020608418	-0.04047147	-0.011058558	0.016198646	0.011182953	0.026491966	0.035857167	-0.009581793	-0.018358648	-0.012917541	0.034203317	0.04483274	0.04832447	-0.015517104	-0.037515916	0.009588074	-0.036657475	-0.033562243	0.049285542	-0.014016092	0.01450019	-0.03915026	0.01663791	-0.006811917	0.029742744	0.025049452	0.025269259	-0.02867291	0.008603297	-0.018132377	-0.026720261	0.036335435	0.041431163	0.01601145	0.009319961	-0.012876499	0.024204854	-0.015946615	0.02874868	-0.04861305	0.044821467	-0.034665026	-0.041425098	-0.034847297	-0.03781718	-0.021756614	-0.04160416	0.036903765	0.019291189	-0.03852575	-0.04093256	-0.022339499	-0.036123373	0.00045394897	0.047223043	0.026422713	0.011514366	0.046564247	0.018819164	0.0062460527	-0.0003299825	-0.032449745	0.013698909	0.012047149	0.049483385	-0.03700615	0.03965949	0.024801861	0.014573541	-0.04739076	-0.022349192	0.01023338	-0.025610363	0.033058252	-0.03528242	0.041212764	-0.023825122	0.01918796	-0.025489831	-0.04901438	-0.04032464	-0.03766643	0.03783324	0.048364583	-0.03928361	0.008368574	0.034653846	-0.0063084587	0.035356317	0.019906614	-0.027146567	0.016759705	-0.025188996	-0.044832826	-0.04531149	0.0042932853	-0.026091874	0.009829711
0.01623619	-0.042592585	0.04160149	0.0483878	-0.006818127	-0.020782268	0.036365177	-0.045854416	0.021123137	0.0019252189	-0.037476815	0.0013198741	-0.027935816	0.026283477	-0.013297547	0.0061758757	0.021953527	0.04692694	0.021122385	-0.040083982	0.04543451	-0.022167254	0.047845248	0.026039887	-0.043040957	0.005003821	0.010691654	-0.0064685717	0.0041939393	0.02172554	0.013470542	0.034052182	-0.015563451	-0.014288984	-0.0055808537	0.03901017	-0.012476243	0.012068331	0.037729863	-0.046471834	-0.027062608	-0.023779083	0.00815966	0.036620367	0.0033024065	0.026676964	-0.03794279	0.0034384243	0.039116327	0.040167067	-0.019858683	-0.030943645	0.026691806	-0.00985508	-0.02586559	0.0497473	0.044736113	0.020098295	-0.031730592	-0.037750818	-0.024603356	0.039313424	-0.0016214028	-0.017207302	-0.040320337	0.027376954	-0.048476756	0.03583533	0.015121464	0.015169714	0.045428243	0.031864528	-0.009003378	0.011557817	-0.0067977197	0.018549014	0.02179109	0.011452176	0.021169927	0.049290147	0.03685296	-0.027811646	0.019541789	0.021997299	0.012051187	-0.012216665	-0.046765983	-0.025329173	-0.027725233	0.03558019	0.022003654	-0.0010909215	-0.0070212483	-0.028815186	0.049472276	0.045732547	0.0006160848	0.019005183	0.007668007	-0.02672695
0.028728198	-0.0148022175	0.012473248	-0.03659437	-0.047769822	-0.025218083	0.019392136	-0.040897407	0.012759771	0.001485981	-0.015963804	0.0060142875	0.046862815	0.020705763	-0.024217809	0.03461537	0.022179332	-0.004848242	-0.043484807	0.041107204	0.021672275	-0.0046042204	0.00712068	-0.037526548	0.03332169	0.0032250509	0.04964925	-0.007101547	0.025832418	-0.043169726	0.04542513	0.0452356	0.026298795	-0.0053766593	-0.045319308	-0.021602023	-0.038295604	0.0029744878	-0.024652673	-0.041987516	-0.013945997	0.008328117	0.026906703	-0.017751552	0.028534118	-0.022677744	0.03139061	0.006694652	-0.010042094	0.015850674	-0.047146928	0.0015265718	-0.0009864792	-0.035845436	-0.016048372	0.042942908	0.049145225	0.00794078	-0.02880994	-0.045358825	-0.0073880777	-0.022464741	-0.04300368	-0.014110304	-0.0051362403	0.04229374	-0.00911057	0.009913277	-0.00459262	0.022762273	-0.015298821	-0.04469749	0.013344232	-0.014975369	-0.039105285	-0.012645889	-0.0069022886	-0.01884464	-0.043567564	0.0041640997	-0.042832434	-0.039934836	-0.04388961	0.044638623	0.035539757	-0.018253673	-0.002393186	0.040275548	0.0376773	0.030118477	0.022595	-0.046401776	-0.046414852	-0.010899879	-0.046053138	0.04995842	0.04869653	-0.03624915	0.048688557	-0.04338945
0.01722527	-0.020752585	0.008187376	-0.030232776	0.0145464055	0.033101644	-0.047451567	0.034110095	-0.0050854795	0.035765234	0.0045861714	-0.0046444535	0.024796296	0.022906173	-0.029448653	-0.038279377	0.043024685	0.03480709	-0.044791818	0.037900593	0.00063244253	0.030003432	0.04398683	0.023102228	0.010510374	0.0044611692	-0.04536983	0.00040714815	0.02141637	-0.0019580014	-0.014396023	-0.01664412	-0.048613787	0.0014230609	0.015004758	0.024308052	0.046977554	-0.04633478	-0.0063892975	-0.0053774826	0.0076104514	0.025829617	0.007954884	-0.04186859	0.005912207	-0.0069297776	-0.014513683	0.015308384	-0.0023768656	-0.015182532	-0.03380859	0.013302658	0.04142222	-0.033429824	0.0053840503	0.007174004	0.030232225	0.0042854324	-0.02647152	0.007948708	0.03406531	0.040182542	0.043859486	-0.03371321	-0.034270216	-0.04257363	0.006535422	-0.04034537	0.008613251	-0.018740963	-0.008981001	-0.039919686	0.039455306	-0.028129494	-0.030403018	-0.017940115	0.008251049	-0.03542421	-0.009350013	0.0068665035	-0.04197774	0.04502565	-0.04134748	0.03202546	-0.046272423	0.040254746	-0.0177827	0.046780873	-0.026822377	-0.004598569	-0.047947135	0.0019085035	-0.029173924	-0.024873376	-0.0035223477	0.031064179	0.043859217	-0.02477838	0.029810373	-0.012468267
0.04891601	0.04945818	0.047436003	0.04969838	-0.004559517	-0.01927191	0.027615618	0.04137833	0.016303387	0.04962678	0.00046547502	-0.0009235628	0.0074878708	0.0031436086	0.049846318	0.030929636	0.016713988	-0.03148607	-0.027238024	0.010937192	0.03512087	-0.011441838	-0.027164375	-0.009506263	-0.03501358	0.020898733	-0.01854255	0.0350922	0.042386863	0.0019037127	0.017961834	-0.0016843192	-0.035454012	0.04536802	-0.032031372	-0.034956954	0.015222285	-0.024635602	0.03736354	0.042649638	0.0002868548	-0.034388553	0.023429897	0.025309931	0.03830624	-0.049975645	0.0338046	0.0150926225	0.031184528	-0.04481852	0.010671578	0.03801718	-0.042969953	-0.011723019	0.0052041635	-0.018702138	-0.0052841194	-0.02011831	0.043777015	-0.001432728	0.007763982	-0.04607117	-0.047367252	-0.009691201	-0.015075624	0.023583245	0.031754587	0.021767143	-0.015926827	-0.00042896345	0.0022900328	0.03543203	0.0037288181	-0.022427274	-0.03982086	-0.014508881	-0.024425019	-0.03360077	-0.044678774	-0.021394825	-0.02064575	-0.013733067	-0.006674312	0.046888065	-0.041954327	0.019641604	0.03885522	0.0201131	0.014088932	-0.04233476	0.022074047	-0.012474157	-0.002002824	-0.00072718784	0.018189099	-0.049086213	-0.021024752	-0.0104860775	-0.042864002	0.0291234
-0.026131405	-0.034271814	0.029503945	0.039190743	-0.0358042	-0.043146074	0.0061556697	-0.024351824	0.018469002	0.01262081	-0.005581796	-0.0011762977	0.013587248	0.04311165	0.0053678155	-0.0100313425	-0.021403885	0.02530441	-0.024812806	0.015197802	-0.015744101	0.023257341	-0.037273146	-0.030128194	0.011331916	-0.04034256	0.003963638	0.017155815	0.028179992	0.044147383	-0.016451944	0.034839835	-0.041460194	0.032331716	0.029696394	-0.04409646	0.03699677	0.020383503	0.0054966584	-0.01307838	-0.024741221	-0.04656304	-0.0069987997	-0.010349967	-0.028750945	0.032129537	0.032508362	0.044777934	0.03692499	-0.03537619	0.008447729	0.04637045	-0.0005586967	-0.00713389	-0.0010027289	-0.04369116	0.046119045	0.042669844	-0.035678577	0.03165083	0.027322795	-0.018102787	0.019047286	0.0114737265	0.021893118	-0.041435637	-0.034777366	-0.008140791	-0.01730045	-0.042117655	0.0088588	-0.03131461	-0.04963818	0.022758175	0.019871581	0.015477452	-0.020699024	-0.039894413	-0.030676533	0.0053164586	-0.010840584	-0.01229582	-0.029544413	-0.0037132613	-0.024750734	-0.0017333627	-0.026459182	-0.04158908	0.0061900504	-0.00606532	0.045246925	0.028839443	0.033881906	0.008147944	-0.0027207956	-0.025944436	0.021275464	0.048949216	0.020829607	-0.045117926
-0.00816723	-0.03856287	0.032377187	0.041813437	0.018080797	0.03394867	0.0046650283	-0.0011435859	-0.012706995	0.036260102	0.007417716	0.019794408	0.005945243	0.045770135	0.016994562	0.0048158877	0.0011614785	0.007843651	0.017890278	0.043007422	0.013479028	0.012846146	-0.028957058	-0.02045815	0.023876105	0.03961848	0.03146631	-0.04548774	-0.024918009	0.0108533725	0.01137967	-0.02578522	0.023354147	-0.022997653	-0.032832883	0.045827854	-0.036523152	0.0026649348	0.01819506	-0.033208087	0.018290032	-0.009303678	-0.03189645	0.017325971	-0.03496623	-0.00434066	0.04658517	0.017682504	0.016871665	0.012166072	-0.045018423	-0.008965921	-0.034531523	0.04347639	-0.00603763	-0.020426964	0.03711423	-0.04583496	-0.019803047	0.03931253	-0.0015615933	0.02360842	0.009054184	-0.02297628	-0.015847348	0.0334067	-0.031896673	-0.016090166	-0.032598056	0.03670815	0.044849683	-0.044158924	0.03004248	-0.0048099533	0.037070382	0.027854923	-0.03207376	0.006966591	-0.019472528	-0.039276075	0.038140383	-0.018769754	-0.046421435	0.029692363	0.0058453903	-0.046227265	0.034237195	0.018502641	-0.041514695	-0.041656125	0.030516062	0.022910323	0.031039264	-0.024627948	0.021349553	-0.044362556	0.028215062	0.038627874	0.0032430515	0.012460649
